date,home_team,away_team,elo_home_before,elo_away_before,elo_home_after,elo_away_after
1913-01-12,France,Italy,1437.92,1404.78,1447.72,1394.99
1913-01-18,Northern Ireland,Wales,1291.28,1386.85,1277.37,1400.76
1913-02-04,Philippines,China PR,1500.0,1500.0,1513.71,1486.29
1913-02-15,Northern Ireland,England,1277.37,1775.18,1307.11,1745.44
1913-02-16,Belgium,France,1526.96,1447.72,1541.39,1433.28
1913-03-03,Wales,Scotland,1400.76,1635.79,1408.56,1627.99
1913-03-09,Belgium,Netherlands,1541.39,1696.56,1545.15,1692.8
1913-03-09,Switzerland,France,1422.15,1433.28,1397.26,1458.18
1913-03-15,Northern Ireland,Scotland,1307.11,1627.99,1301.55,1633.55
1913-03-17,England,Wales,1745.44,1408.56,1748.56,1405.45
1913-04-03,Jersey,Alderney,1528.54,1374.98,1544.91,1358.61
1913-04-05,England,Scotland,1748.56,1633.55,1757.48,1624.63
1913-04-17,Jersey,Guernsey,1544.91,1596.48,1521.02,1620.37
1913-04-20,Netherlands,Belgium,1692.8,1545.15,1663.72,1574.23
1913-04-20,France,Luxembourg,1458.18,1465.51,1480.65,1443.04
1913-04-27,Austria,Hungary,1521.48,1666.98,1505.08,1683.37
1913-05-01,Italy,Belgium,1394.99,1574.23,1412.34,1556.88
1913-05-04,Russia,Sweden,1413.13,1544.07,1395.86,1561.35
1913-05-04,Switzerland,Belgium,1397.26,1556.88,1388.37,1565.77
1913-05-18,Germany,Switzerland,1443.56,1388.37,1427.0,1404.93
1913-05-18,Hungary,Sweden,1683.37,1561.35,1693.77,1550.95
1913-05-25,Denmark,Sweden,1599.74,1550.95,1618.25,1532.44
1913-06-08,Sweden,Norway,1532.44,1377.65,1544.48,1365.6
1913-06-15,Argentina,Uruguay,1504.18,1567.11,1504.66,1566.63
1913-06-15,Austria,Italy,1505.08,1412.34,1516.81,1400.61
1913-07-09,Argentina,Uruguay,1504.66,1566.63,1517.9,1553.39
1913-08-15,Argentina,Uruguay,1517.9,1553.39,1548.56,1522.72
1913-08-31,Argentina,Uruguay,1548.56,1522.72,1567.4,1503.88
1913-09-14,Russia,Norway,1395.86,1365.6,1392.95,1368.51
1913-09-21,Chile,Argentina,1428.72,1567.4,1414.31,1581.81
1913-10-05,Sweden,Denmark,1544.48,1618.25,1520.63,1642.1
1913-10-05,Uruguay,Argentina,1503.88,1581.81,1521.16,1564.52
1913-10-26,Germany,Denmark,1427.0,1642.1,1414.51,1654.59
1913-10-26,Hungary,Austria,1693.77,1516.81,1699.23,1511.36
1913-10-26,Norway,Sweden,1368.51,1520.63,1372.17,1516.97
1913-10-26,Uruguay,Argentina,1521.16,1564.52,1536.86,1548.83
1913-11-02,Belgium,Switzerland,1565.77,1404.93,1574.57,1396.13
1913-11-23,Belgium,Germany,1574.57,1414.51,1586.33,1402.74
1914-01-11,Italy,Austria,1400.61,1511.36,1402.83,1509.14
1914-01-19,Wales,Northern Ireland,1405.45,1301.55,1382.79,1324.21
1914-01-25,France,Belgium,1480.65,1586.33,1495.49,1571.5
1914-02-08,Luxembourg,France,1443.04,1495.49,1455.93,1482.6
1914-02-14,England,Northern Ireland,1757.48,1324.21,1704.75,1376.94
1914-02-28,Scotland,Wales,1624.63,1382.79,1613.66,1393.76
1914-03-08,France,Switzerland,1482.6,1396.13,1477.81,1400.92
1914-03-14,Northern Ireland,Scotland,1376.94,1613.66,1384.8,1605.8
1914-03-15,Belgium,Netherlands,1571.5,1663.72,1554.62,1680.6
1914-03-16,Wales,England,1393.76,1704.75,1385.02,1713.49
1914-03-29,Italy,France,1402.83,1477.81,1423.41,1457.23
1914-04-02,Guernsey,Alderney,1620.37,1358.61,1631.98,1347.0
1914-04-04,Scotland,England,1605.8,1713.49,1633.75,1685.54
1914-04-05,Italy,Switzerland,1423.41,1400.92,1420.77,1403.55
1914-04-05,Netherlands,Germany,1680.6,1402.74,1671.17,1412.17
1914-04-23,Guernsey,Jersey,1631.98,1521.02,1641.06,1511.94
1914-04-26,Netherlands,Belgium,1671.17,1554.62,1681.81,1543.98
1914-05-03,Austria,Hungary,1509.14,1699.23,1535.69,1672.68
1914-05-17,Denmark,Netherlands,1654.59,1681.81,1666.55,1669.85
1914-05-17,Switzerland,Italy,1403.55,1420.77,1389.55,1434.78
1914-05-24,Sweden,Finland,1516.97,1477.19,1526.54,1467.62
1914-05-31,Hungary,France,1672.68,1457.23,1681.81,1448.1
1914-06-21,Sweden,Hungary,1526.54,1681.81,1530.3,1678.04
1914-06-28,Norway,Sweden,1372.17,1530.3,1363.23,1539.24
1914-07-05,Sweden,Russia,1539.24,1392.95,1532.69,1399.5
1914-07-12,Norway,Russia,1363.23,1399.5,1362.72,1400.01
1914-08-30,Uruguay,Argentina,1536.86,1548.83,1551.11,1534.57
1914-09-13,Argentina,Uruguay,1534.57,1551.11,1549.04,1536.65
1914-09-20,Argentina,Brazil,1549.04,1500.0,1565.22,1483.82
1914-09-27,Argentina,Brazil,1565.22,1483.82,1543.44,1505.6
1914-10-04,Hungary,Austria,1678.04,1535.69,1671.6,1542.13
1914-10-25,Sweden,Norway,1532.69,1362.72,1543.95,1351.46
1914-11-08,Austria,Hungary,1542.13,1671.6,1532.21,1681.52
1915-01-03,Basque Country,Catalonia,1500.0,1479.42,1520.47,1458.95
1915-01-31,Italy,Switzerland,1434.78,1389.55,1448.84,1375.48
1915-02-07,Catalonia,Basque Country,1458.95,1520.47,1459.37,1520.05
1915-05-02,Hungary,Austria,1681.52,1532.21,1647.52,1566.21
1915-05-13,Basque Country,Catalonia,1520.05,1459.37,1528.9,1450.52
1915-05-18,China PR,Philippines,1486.29,1513.71,1485.25,1514.75
1915-05-19,China PR,Philippines,1485.25,1514.75,1500.31,1499.69
1915-05-30,Austria,Hungary,1566.21,1647.52,1554.56,1659.17
1915-06-06,Denmark,Sweden,1666.55,1543.95,1676.93,1533.57
1915-06-27,Norway,Sweden,1351.46,1533.57,1356.11,1528.93
1915-07-18,Uruguay,Argentina,1536.65,1543.44,1518.67,1561.42
1915-08-15,Argentina,Uruguay,1561.42,1518.67,1573.25,1506.84
1915-09-12,Uruguay,Argentina,1506.84,1573.25,1531.98,1548.12
1915-09-19,Denmark,Norway,1676.93,1356.11,1682.35,1350.69
1915-10-03,Austria,Hungary,1554.56,1659.17,1576.75,1636.97
1915-10-24,Sweden,Norway,1528.93,1350.69,1538.42,1341.2
1915-10-31,Sweden,Denmark,1538.42,1682.35,1524.29,1696.48
1915-11-07,Hungary,Austria,1636.97,1576.75,1654.72,1559.01
1916-05-07,Austria,Hungary,1559.01,1654.72,1580.73,1633.0
1916-05-21,Catalonia,Basque Country,1450.52,1528.9,1432.88,1546.54
1916-05-22,Catalonia,Basque Country,1432.88,1546.54,1435.2,1544.22
1916-06-04,Denmark,Sweden,1696.48,1524.29,1704.84,1515.93
1916-06-04,Hungary,Austria,1633.0,1580.73,1642.14,1571.59
1916-06-04,Basque Country,Catalonia,1544.22,1435.2,1558.85,1420.56
1916-06-25,Norway,Denmark,1341.2,1704.84,1335.78,1710.26
1916-07-02,Sweden,Norway,1515.93,1335.78,1526.68,1325.03
1916-07-02,Chile,Uruguay,1414.31,1531.98,1381.97,1564.31
1916-07-06,Argentina,Chile,1548.12,1381.97,1569.59,1360.5
1916-07-08,Brazil,Chile,1505.6,1360.5,1496.12,1369.98
1916-07-10,Argentina,Brazil,1569.59,1496.12,1561.4,1504.31
1916-07-12,Argentina,Chile,1561.4,1369.98,1566.51,1364.87
1916-07-12,Brazil,Uruguay,1504.31,1564.31,1484.41,1584.21
1916-07-14,Uruguay,Chile,1584.21,1364.87,1592.05,1357.03
1916-07-17,Argentina,Uruguay,1566.51,1592.05,1564.82,1593.74
1916-07-18,Uruguay,Brazil,1593.74,1484.41,1575.45,1502.7
1916-08-15,Argentina,Uruguay,1564.82,1575.45,1586.11,1554.16
1916-08-15,Uruguay,Argentina,1554.16,1586.11,1537.33,1602.94
1916-08-20,Sweden,United States,1526.68,1497.41,1511.01,1513.08
1916-09-03,Norway,United States,1325.03,1513.08,1329.86,1508.24
1916-10-01,Argentina,Uruguay,1602.94,1537.33,1620.33,1519.94
1916-10-01,Hungary,Austria,1642.14,1571.59,1625.07,1588.66
1916-10-01,Norway,Sweden,1329.86,1511.01,1334.48,1506.39
1916-10-01,Uruguay,Argentina,1519.94,1620.33,1506.25,1634.02
1916-10-08,Sweden,Denmark,1506.39,1710.26,1542.64,1674.01
1916-10-15,Denmark,Norway,1674.01,1334.48,1678.93,1329.56
1916-10-29,Uruguay,Argentina,1506.25,1634.02,1529.68,1610.59
1916-11-05,Austria,Hungary,1588.66,1625.07,1588.16,1625.57
1917-05-06,Austria,Hungary,1588.16,1625.57,1587.7,1626.03
1917-05-07,Japan,Philippines,1500.0,1499.69,1470.72,1528.98
1917-05-09,Japan,China PR,1470.72,1500.31,1436.84,1534.18
1917-05-10,Japan,Philippines,1436.84,1528.98,1408.7,1557.11
1917-05-11,China PR,Philippines,1534.18,1557.11,1564.03,1527.27
1917-06-03,Denmark,Sweden,1678.93,1542.64,1672.65,1548.92
1917-06-03,Hungary,Austria,1626.03,1587.7,1645.26,1568.47
1917-06-17,Norway,Denmark,1329.56,1672.65,1325.56,1676.65
1917-07-15,Austria,Hungary,1568.47,1645.26,1547.79,1665.94
1917-07-18,Uruguay,Argentina,1529.68,1610.59,1507.81,1632.46
1917-08-15,Argentina,Uruguay,1632.46,1507.81,1641.04,1499.23
1917-08-19,Sweden,Norway,1548.92,1325.56,1540.51,1333.97
1917-09-02,Uruguay,Argentina,1499.23,1641.04,1519.37,1620.9
1917-09-16,Norway,Sweden,1333.97,1540.51,1322.88,1551.6
1917-09-30,Uruguay,Chile,1519.37,1357.03,1541.21,1335.19
1917-10-03,Argentina,Brazil,1620.9,1502.7,1645.11,1478.5
1917-10-06,Argentina,Chile,1645.11,1335.19,1652.01,1328.28
1917-10-07,Denmark,Norway,1676.65,1322.88,1681.21,1318.31
1917-10-07,Hungary,Austria,1665.94,1547.79,1672.99,1540.74
1917-10-07,Uruguay,Brazil,1541.21,1478.5,1574.16,1445.54
1917-10-12,Brazil,Chile,1445.54,1328.28,1477.93,1295.9
1917-10-14,Sweden,Denmark,1551.6,1681.21,1541.69,1691.13
1917-10-14,Uruguay,Argentina,1574.16,1652.01,1600.08,1626.09
1917-10-16,Uruguay,Brazil,1600.08,1477.93,1610.48,1467.54
1917-11-04,Austria,Hungary,1540.74,1672.99,1530.92,1682.81
1917-12-23,Switzerland,Austria,1375.48,1530.92,1366.45,1539.95
1917-12-26,Switzerland,Austria,1366.45,1539.95,1383.62,1522.78
1918-04-14,Hungary,Austria,1682.81,1522.78,1691.64,1513.95
1918-05-09,Austria,Switzerland,1513.95,1383.62,1527.34,1370.23
1918-05-12,Hungary,Switzerland,1691.64,1370.23,1694.34,1367.53
1918-05-26,Sweden,Norway,1541.69,1318.31,1548.28,1311.72
1918-06-02,Austria,Hungary,1527.34,1694.34,1514.38,1707.31
1918-06-02,Denmark,Sweden,1691.13,1548.28,1702.23,1537.18
1918-06-16,Norway,Denmark,1311.72,1702.23,1345.38,1668.57
1918-07-18,Uruguay,Argentina,1610.48,1626.09,1608.9,1627.67
1918-07-28,Uruguay,Argentina,1608.9,1627.67,1630.75,1605.82
1918-08-15,Argentina,Uruguay,1605.82,1630.75,1604.67,1631.9
1918-08-25,Argentina,Uruguay,1604.67,1631.9,1619.62,1616.95
1918-09-15,Norway,Sweden,1345.38,1537.18,1363.13,1519.42
1918-09-20,Uruguay,Argentina,1616.95,1619.62,1614.78,1621.79
1918-09-29,Argentina,Uruguay,1621.79,1614.78,1641.88,1594.68
1918-10-06,Austria,Hungary,1514.38,1707.31,1500.7,1720.98
1918-10-06,Denmark,Norway,1668.57,1363.13,1674.43,1357.27
1918-10-20,Sweden,Denmark,1519.42,1674.43,1510.38,1683.48
1919-03-09,Belgium,France,1543.98,1448.1,1538.9,1453.18
1919-04-06,Hungary,Austria,1720.98,1500.7,1725.44,1496.24
1919-04-21,Guernsey,Jersey,1641.06,1511.94,1653.68,1499.32
1919-05-11,Paraguay,Argentina,1500.0,1641.88,1481.02,1660.87
1919-05-11,Brazil,Chile,1467.54,1295.9,1488.49,1274.94
1919-05-12,China PR,Philippines,1564.03,1527.27,1582.16,1509.14
1919-05-13,Argentina,Uruguay,1660.87,1594.68,1632.35,1623.2
1919-05-13,China PR,Philippines,1582.16,1509.14,1560.72,1530.58
1919-05-15,Paraguay,Argentina,1481.02,1632.35,1464.97,1648.4
1919-05-15,China PR,Philippines,1560.72,1530.58,1573.09,1518.21
1919-05-17,Chile,Uruguay,1274.94,1623.2,1266.4,1631.75
1919-05-18,Brazil,Argentina,1488.49,1648.4,1535.51,1601.37
1919-05-21,Paraguay,Argentina,1464.97,1601.37,1455.29,1611.05
1919-05-22,Argentina,Chile,1611.05,1266.4,1621.21,1256.24
1919-05-24,Paraguay,Argentina,1455.29,1621.21,1446.61,1629.89
1919-05-26,Brazil,Uruguay,1535.51,1631.75,1538.69,1628.57
1919-05-29,Brazil,Uruguay,1538.69,1628.57,1565.43,1601.83
1919-05-29,Sweden,Finland,1510.38,1467.62,1519.84,1458.16
1919-06-01,Brazil,Argentina,1565.43,1629.89,1565.96,1629.36
1919-06-05,Denmark,Sweden,1683.48,1519.84,1693.61,1509.71
1919-06-09,Netherlands,Sweden,1669.85,1509.71,1678.67,1500.88
1919-06-12,Denmark,Norway,1693.61,1357.27,1698.61,1352.27
1919-06-24,France,Romania,1453.18,1500.0,1484.89,1468.29
1919-06-24,Czech Republic,Belgium,1443.07,1538.9,1478.61,1503.37
1919-06-25,United States,Canada,1508.24,1493.31,1523.56,1478.0
1919-06-25,Italy,Greece,1448.84,1500.0,1485.52,1463.32
1919-06-26,Czech Republic,United States,1478.61,1523.56,1514.72,1487.44
1919-06-26,Belgium,Canada,1503.37,1478.0,1529.33,1452.04
1919-06-26,Italy,Romania,1485.52,1468.29,1515.94,1437.88
1919-06-26,France,Greece,1484.89,1463.32,1510.39,1437.82
1919-06-28,Belgium,United States,1529.33,1487.44,1557.49,1459.28
1919-06-28,Czech Republic,Canada,1514.72,1452.04,1527.87,1438.89
1919-06-28,France,Italy,1510.39,1515.94,1531.34,1494.99
1919-06-28,Greece,Romania,1437.82,1437.88,1453.82,1421.88
1919-06-29,France,Czech Republic,1531.34,1527.87,1512.89,1546.31
1919-06-29,Norway,Sweden,1352.27,1500.88,1368.61,1484.54
1919-07-18,Uruguay,Argentina,1601.83,1629.36,1628.02,1603.17
1919-08-24,Sweden,Netherlands,1484.54,1678.67,1515.74,1647.48
1919-08-24,Uruguay,Argentina,1628.02,1603.17,1640.63,1590.56
1919-08-31,Norway,Netherlands,1368.61,1647.48,1376.0,1640.09
1919-09-07,Argentina,Uruguay,1590.56,1640.63,1574.56,1656.62
1919-09-14,Sweden,Norway,1515.74,1376.0,1477.4,1414.34
1919-09-21,Norway,Denmark,1414.34,1698.61,1434.67,1678.29
1919-09-28,Finland,Sweden,1458.16,1477.4,1457.03,1478.53
1919-10-05,Austria,Hungary,1496.24,1725.44,1524.55,1697.13
1919-10-12,Sweden,Denmark,1478.53,1678.29,1510.03,1646.79
1919-10-19,Argentina,Uruguay,1574.56,1656.62,1609.51,1621.68
1919-10-25,Northern Ireland,England,1384.8,1685.54,1394.69,1675.65
1919-11-09,Hungary,Austria,1697.13,1524.55,1702.69,1518.99
1919-12-07,Uruguay,Argentina,1621.68,1609.51,1637.48,1593.71
1920-01-18,Italy,France,1494.99,1512.89,1518.23,1489.65
1920-02-14,Northern Ireland,Wales,1394.69,1385.02,1391.97,1387.74
1920-02-26,Wales,Scotland,1387.74,1633.75,1395.92,1625.57
1920-02-29,Switzerland,France,1367.53,1489.65,1352.26,1504.92
1920-03-13,Scotland,Northern Ireland,1625.57,1391.97,1634.73,1382.81
1920-03-15,England,Wales,1675.65,1395.92,1647.82,1423.75
1920-03-28,France,Belgium,1504.92,1557.49,1517.82,1544.59
1920-03-28,Switzerland,Italy,1352.26,1518.23,1381.87,1488.62
1920-04-05,Netherlands,Denmark,1640.09,1646.79,1656.91,1629.97
1920-04-10,England,Scotland,1647.82,1634.73,1660.95,1621.6
1920-04-15,Guernsey,Jersey,1653.68,1499.32,1661.22,1491.78
1920-04-29,Alderney,Guernsey,1347.0,1661.22,1374.49,1633.72
1920-05-02,Austria,Hungary,1518.99,1702.69,1523.68,1698.0
1920-05-13,Italy,Netherlands,1488.62,1656.91,1492.82,1652.71
1920-05-16,Switzerland,Netherlands,1381.87,1652.71,1401.86,1632.72
1920-05-30,Sweden,Finland,1510.03,1457.03,1528.25,1438.81
1920-06-06,Sweden,Switzerland,1528.25,1401.86,1509.46,1420.65
1920-06-13,Norway,Denmark,1434.67,1629.97,1439.73,1624.91
1920-06-27,Norway,Sweden,1439.73,1509.46,1418.6,1530.59
1920-06-27,Switzerland,Germany,1420.65,1412.17,1439.32,1393.51
1920-07-18,Uruguay,Argentina,1637.48,1593.71,1655.15,1576.03
1920-07-25,Argentina,Uruguay,1576.03,1655.15,1554.04,1677.15
1920-08-08,Argentina,Uruguay,1554.04,1677.15,1573.36,1657.83
1920-08-28,Czech Republic,Serbia,1546.31,1500.0,1574.07,1472.24
1920-08-28,Spain,Denmark,1500.0,1624.91,1521.52,1603.39
1920-08-28,Italy,Egypt,1492.82,1500.0,1509.15,1483.67
1920-08-28,Netherlands,Luxembourg,1632.72,1455.93,1647.58,1441.06
1920-08-28,Sweden,Greece,1530.59,1453.82,1555.63,1428.78
1920-08-29,Belgium,Spain,1544.59,1521.52,1563.62,1502.49
1920-08-29,Czech Republic,Norway,1574.07,1418.6,1592.64,1400.03
1920-08-29,Netherlands,Sweden,1647.58,1555.63,1659.45,1543.77
1920-08-29,France,Italy,1517.82,1509.15,1541.22,1485.75
1920-08-31,France,Czech Republic,1541.22,1592.64,1517.33,1616.52
1920-08-31,Belgium,Netherlands,1563.62,1659.45,1595.29,1627.77
1920-08-31,Italy,Norway,1485.75,1400.03,1497.88,1387.9
1920-09-01,Spain,Sweden,1502.49,1543.77,1520.38,1525.88
1920-09-02,Belgium,Czech Republic,1595.29,1616.52,1617.31,1594.5
1920-09-02,Spain,Italy,1520.38,1497.88,1542.83,1475.43
1920-09-03,Egypt,Serbia,1483.67,1472.24,1502.24,1453.67
1920-09-05,Spain,Netherlands,1542.83,1627.77,1572.58,1598.02
1920-09-11,Chile,Brazil,1256.24,1565.96,1247.45,1574.75
1920-09-12,Uruguay,Argentina,1657.83,1573.36,1652.11,1579.08
1920-09-18,Brazil,Uruguay,1574.75,1652.11,1537.27,1689.59
1920-09-19,Finland,Sweden,1438.81,1525.88,1452.97,1511.72
1920-09-20,Chile,Argentina,1247.45,1579.08,1263.53,1563.0
1920-09-25,Argentina,Brazil,1563.0,1537.27,1596.34,1503.93
1920-09-26,Austria,Germany,1523.68,1393.51,1530.38,1386.81
1920-09-26,Sweden,Norway,1511.72,1387.9,1505.8,1393.82
1920-10-03,Chile,Uruguay,1263.53,1689.59,1258.59,1694.54
1920-10-10,Sweden,Denmark,1505.8,1603.39,1489.21,1619.98
1920-10-17,Finland,Estonia,1452.97,1500.0,1478.35,1474.62
1920-10-23,England,Northern Ireland,1660.95,1382.81,1667.25,1376.51
1920-10-24,Germany,Hungary,1386.81,1698.0,1407.75,1677.05
1920-11-07,Hungary,Austria,1677.05,1530.38,1657.69,1549.74
1921-01-28,Suriname,Guyana,1500.0,1474.4,1484.46,1489.94
1921-02-12,Scotland,Wales,1621.6,1423.75,1627.8,1417.55
1921-02-20,France,Italy,1517.33,1475.43,1501.22,1491.54
1921-02-26,Northern Ireland,Scotland,1376.51,1627.8,1365.04,1639.26
1921-03-06,Belgium,France,1617.31,1501.22,1627.97,1490.56
1921-03-06,Italy,Switzerland,1491.54,1439.32,1500.68,1430.18
1921-03-14,Wales,England,1417.55,1667.25,1425.86,1658.95
1921-03-26,Austria,Sweden,1549.74,1489.21,1545.8,1493.15
1921-03-28,Guernsey,Alderney,1633.72,1374.49,1641.81,1366.41
1921-04-03,Catalonia,Provence,1420.56,1500.0,1448.33,1472.24
1921-04-04,Catalonia,Provence,1448.33,1472.24,1460.17,1460.4
1921-04-07,Paraguay,Argentina,1446.61,1596.34,1471.17,1571.78
1921-04-07,Jersey,Alderney,1491.78,1366.41,1504.6,1353.59
1921-04-09,Scotland,England,1639.26,1658.95,1664.83,1633.39
1921-04-09,Wales,Northern Ireland,1425.86,1365.04,1436.92,1353.98
1921-04-14,Paraguay,Argentina,1471.17,1571.78,1473.02,1569.92
1921-04-24,Austria,Hungary,1545.8,1657.69,1572.15,1631.35
1921-04-28,Guernsey,Jersey,1641.81,1504.6,1617.93,1528.47
1921-05-01,Switzerland,Austria,1430.18,1572.15,1433.49,1568.84
1921-05-05,Germany,Austria,1407.75,1568.84,1411.71,1564.88
1921-05-05,Belgium,Italy,1627.97,1500.68,1609.15,1519.5
1921-05-08,Netherlands,Italy,1598.02,1519.5,1593.49,1524.03
1921-05-15,Belgium,Netherlands,1609.15,1593.49,1606.76,1595.88
1921-05-21,Belgium,England,1606.76,1633.39,1586.27,1653.88
1921-05-25,Norway,Finland,1393.82,1478.35,1407.89,1464.28
1921-05-29,Sweden,Finland,1493.15,1464.28,1465.76,1491.68
1921-05-30,Japan,Philippines,1408.7,1518.21,1393.14,1533.77
1921-05-30,Philippines,Japan,1533.77,1393.14,1548.55,1378.35
1921-05-31,China PR,Philippines,1573.09,1548.55,1585.71,1535.94
1921-06-01,China PR,Japan,1585.71,1378.35,1597.56,1366.5
1921-06-03,China PR,Japan,1597.56,1366.5,1606.83,1357.23
1921-06-05,Hungary,Germany,1631.35,1411.71,1639.18,1403.88
1921-06-12,Denmark,Netherlands,1619.98,1595.88,1617.29,1598.57
1921-06-19,Norway,Sweden,1407.89,1465.76,1427.52,1446.12
1921-07-09,Canada,Scotland,1438.89,1664.83,1432.07,1671.65
1921-07-22,Estonia,Sweden,1474.62,1446.12,1471.77,1448.96
1921-07-24,Sweden,Austria,1448.96,1564.88,1433.36,1580.48
1921-07-31,Finland,Austria,1491.68,1580.48,1480.3,1591.86
1921-08-28,Estonia,Finland,1471.77,1480.3,1446.71,1505.36
1921-09-14,Costa Rica,El Salvador,1500.0,1500.0,1525.6,1474.4
1921-09-18,Finland,Germany,1505.36,1403.88,1500.11,1409.13
1921-09-18,Guatemala,Costa Rica,1500.0,1525.6,1472.61,1552.99
1921-09-18,Sweden,Norway,1433.36,1427.52,1407.39,1453.49
1921-10-02,Argentina,Brazil,1569.92,1503.93,1586.2,1487.66
1921-10-02,Denmark,Norway,1617.29,1453.49,1625.97,1444.81
1921-10-09,Paraguay,Uruguay,1473.02,1694.54,1510.54,1657.02
1921-10-09,Sweden,Denmark,1407.39,1625.97,1413.16,1620.2
1921-10-12,Brazil,Paraguay,1487.66,1510.54,1532.42,1465.78
1921-10-16,Argentina,Paraguay,1586.2,1465.78,1609.1,1442.87
1921-10-22,Northern Ireland,England,1353.98,1653.88,1363.84,1644.01
1921-10-23,Brazil,Uruguay,1532.42,1657.02,1516.68,1672.76
1921-10-28,Czech Republic,Serbia,1594.5,1453.67,1607.31,1440.87
1921-10-30,Argentina,Uruguay,1609.1,1672.76,1634.05,1647.82
1921-11-02,Uruguay,Paraguay,1647.82,1442.87,1655.01,1435.68
1921-11-06,Hungary,Sweden,1639.18,1413.16,1645.69,1406.65
1921-11-06,Switzerland,Italy,1433.49,1524.03,1434.98,1522.54
1921-11-13,Czech Republic,Sweden,1607.31,1406.65,1599.4,1414.56
1921-11-13,France,Netherlands,1490.56,1598.57,1469.2,1619.94
1921-12-18,Spain,Portugal,1572.58,1500.0,1585.28,1487.31
1921-12-18,Hungary,Poland,1645.69,1500.0,1651.95,1493.73
1922-01-15,France,Belgium,1469.2,1586.27,1484.44,1571.03
1922-01-15,Italy,Austria,1522.54,1591.86,1523.25,1591.15
1922-02-04,Wales,Scotland,1436.92,1671.65,1460.7,1647.86
1922-02-26,Italy,Czech Republic,1523.25,1599.4,1524.21,1598.44
1922-03-04,Scotland,Northern Ireland,1647.86,1363.84,1651.94,1359.76
1922-03-12,Brittany,Luxembourg,1500.0,1441.06,1508.91,1432.15
1922-03-13,England,Wales,1644.01,1460.7,1650.64,1454.08
1922-03-26,Belgium,Netherlands,1571.03,1619.94,1596.55,1594.42
1922-03-26,Germany,Switzerland,1409.13,1434.98,1408.25,1435.87
1922-04-06,Guernsey,Alderney,1617.93,1353.59,1626.94,1344.59
1922-04-08,England,Scotland,1650.64,1651.94,1632.41,1670.17
1922-04-15,Belgium,Denmark,1596.55,1620.2,1595.58,1621.17
1922-04-17,Netherlands,Denmark,1594.42,1621.17,1612.33,1603.26
1922-04-17,Guernsey,Alderney,1626.94,1344.59,1633.11,1338.41
1922-04-23,Austria,Germany,1591.15,1408.25,1560.71,1438.68
1922-04-27,Jersey,Guernsey,1528.47,1633.11,1514.97,1646.62
1922-04-30,France,Spain,1484.44,1585.28,1462.56,1607.16
1922-04-30,Hungary,Austria,1651.95,1560.71,1647.02,1565.65
1922-05-07,Netherlands,Belgium,1612.33,1595.58,1597.1,1610.81
1922-05-14,Poland,Hungary,1493.73,1647.02,1477.8,1662.95
1922-05-21,Italy,Belgium,1524.21,1610.81,1545.43,1589.6
1922-05-25,Norway,Northern Ireland,1444.81,1359.76,1452.87,1351.7
1922-05-28,Sweden,Poland,1414.56,1477.8,1402.24,1490.11
1922-06-05,Finland,Sweden,1500.11,1402.24,1468.72,1433.64
1922-06-08,Serbia,Romania,1440.87,1421.88,1425.56,1437.19
1922-06-11,Austria,Switzerland,1565.65,1435.87,1579.07,1422.44
1922-06-11,Denmark,Czech Republic,1603.26,1598.44,1577.35,1624.34
1922-06-11,Norway,France,1452.87,1462.56,1475.51,1439.91
1922-06-15,Hungary,Switzerland,1662.95,1422.44,1654.2,1431.2
1922-06-17,New Zealand,Australia,1500.0,1500.0,1520.57,1479.43
1922-06-24,New Zealand,Australia,1520.57,1479.43,1516.47,1483.53
1922-06-28,Serbia,Czech Republic,1425.56,1624.34,1443.53,1606.37
1922-07-02,Germany,Hungary,1438.68,1654.2,1444.36,1648.52
1922-07-08,New Zealand,Australia,1516.47,1483.53,1534.84,1465.16
1922-07-09,Sweden,Hungary,1433.64,1648.52,1439.3,1642.87
